Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Input 14,Input 15,Input 16,Input 17,Input 18,Input 19,Input 20,Input 21,Input 22,Input 23,Input 24,Input 25,Input 26,Input 27,Input 28,Input 29,Input 30,Input 31,Input 32,Input 33,Input 34,Input 35,Input 36,Input 37,Input 38,Input 39,Input 40,Input 41,Input 42,Input 43,Input 44,Input 45,Input 46,Input 47,Input 48,Input 49,Input 50,Input 51,Input 52,Input 53,Input 54,Input 55,Input 56,Input 57,Input 58,Input 59,Input 60,Input 61,Input 62,Input 63,Input 64,Input 65,Input 66,Input 67,Input 68,Input 69,Input 70,Input 71,Input 72,Input 73,Input 74,Input 75,Input 76,Input 77,Input 78,Input 79,Input 80,Input 81,Input 82,Input 83,Input 84,Input 85,Input 86,Input 87,Input 88,Input 89,Input 90,Input 91,Input 92,Input 93,Input 94,Input 95,Input 96,Input 97,Input 98,Input 99,Input 100,Input 101,Input 102,Input 103,Input 104,Input 105,Input 106,Input 107,Input 108,Input 109,Input 110,Input 111,Input 112,Input 113,Input 114,Output 2
0.009227736,0.010381265,0.012526222,0.021875458,0.023367322,0.17542568,0.202749817,0.064927714,0.028064537,0.00418973,0.01462793,0.002707703,0.003815457,0.006356645,0.003977934,0.005532029,0.007625148,5.96E-04,0.004006503,0.004973116,0.002113057,0.001071737,6.48E-04,5.27E-04,4.66E-04,4.19E-04,3.81E-04,3.49E-04,3.21E-04,2.96E-04,2.74E-04,2.55E-04,0.011728867,0.013863786,0.018310478,0.037102768,0.036121488,0.330315104,0.375433838,0.125115072,0.055078562,0.018192397,0.046503937,0.016502987,0.008928185,0.006398136,0.019703966,0.006222631,0.011977502,0.002284771,0.00562521,0.008273618,0.005040343,0.003228908,0.003147309,0.003088234,0.002985814,0.002880689,0.002777609,0.002681256,0.002592054,0.002509759,0.002433848,0.002363853,0.030320155,0.031597565,0.039490623,0.070680527,0.076764211,0.583201619,0.669015625,0.215712362,0.09296524,0.007048082,0.063790629,0.01546655,0.013443438,0.022577736,0.016623976,0.011509476,0.022519335,9.94E-04,0.005775256,0.011525052,0.004359384,0.003160254,0.002823272,0.002544461,0.002398225,0.002272594,0.002165663,0.002070279,0.001984618,0.001907269,0.001837115,0.001773365,0.018908874,0.036874479,0.062553539,-0.017965606,-0.02567906,0.043644666,0.1875,0.202749817,0.1875,0.375433838,0.1875,0.669015625,0.045818789,0.085169532,0.151793923,0.124002979,0.12256552,0.1233425,0.189873418
0.009094321,0.009245147,0.012096842,0.022520315,0.019514113,0.173941976,0.203301595,0.067834417,0.02673273,0.008605473,0.013248684,0.005940474,0.002763666,0.005175872,0.009371745,0.014307405,0.003894338,9.63E-04,0.004879529,0.004462929,0.003530222,0.001471218,0.001237543,0.001195979,0.00113584,0.001081056,0.001032644,9.89E-04,9.51E-04,9.16E-04,8.84E-04,8.55E-04,0.004164079,0.005779092,0.012297437,0.031890877,0.03380102,0.334350932,0.374049683,0.130945333,0.05362321,0.008275909,0.0494561,0.009759706,0.003579698,0.002653065,0.020791374,0.006572664,0.001936154,0.006032747,0.005244507,0.012378356,0.002300344,0.004581015,0.004812729,0.004548807,0.004328607,0.004135993,0.003968045,0.003817723,0.003682227,0.003559364,0.003447435,0.003345135,0.031448031,0.03453201,0.043232468,0.078044388,0.066014623,0.571885539,0.674743937,0.222544169,0.085495168,0.018543685,0.058589615,0.016161775,0.004176336,0.018026519,0.023041598,0.035471878,0.006737842,0.004344188,0.009809522,0.008249664,0.005731245,0.002658216,0.002624997,0.002603293,0.002451973,0.00231024,0.002181606,0.00206696,0.001964685,0.001873348,0.001791434,0.001717815,0.019528408,0.036037394,0.062852252,-0.016508985,-0.026814858,0.043323844,0.1875,0.203301595,0.1875,0.374049683,0.1875,0.674743937,0.045592446,0.085883974,0.151322639,0.124142223,0.121062866,0.124092995,0.189873418
0.004286194,0.005538104,0.008200921,0.018781122,0.020048473,0.179313212,0.199423177,0.066417994,0.030932485,0.013808329,0.013065091,0.00700215,0.00582622,0.005648582,0.01336168,0.009489703,0.007669557,0.001752987,4.16E-04,0.00691036,4.33E-04,0.001758506,0.001991949,0.001913722,0.001846869,0.001781424,0.001719556,0.001661992,0.001608692,0.001559428,0.001513878,0.001471784,0.007181086,0.008066676,0.014134663,0.034616127,0.03338269,0.333098592,0.370084595,0.124462331,0.054657201,0.004597161,0.051287125,0.012301299,0.007646852,0.00254588,0.022984093,0.009505605,0.011582104,0.006433286,0.00792748,0.006113216,0.006982965,0.004468931,0.004063069,0.003944375,0.003794438,0.003652092,0.003518828,0.003396283,0.003283865,0.00318059,0.003085548,0.002998013,0.022468447,0.023776817,0.032323616,0.065728363,0.07233813,0.590002401,0.662318766,0.216768066,0.099912811,0.038348246,0.058738708,0.022522359,0.018589251,0.020660618,0.026025536,0.012741759,0.023176158,0.004274603,0.014428748,0.001713486,0.006605195,0.007760728,0.006371435,0.005787167,0.005460817,0.005203603,0.004984035,0.004790742,0.004617901,0.004461958,0.004320283,0.004191037,0.019821877,0.036397288,0.064781749,-0.01657541,-0.028384461,0.044959872,0.1875,0.199423177,0.1875,0.370084595,0.1875,0.662318766,0.045572738,0.084879183,0.15091315,0.122742625,0.121800353,0.123113255,0.189873418
2.31E-04,0.002591089,0.006095376,0.016634492,0.021102008,0.182441874,0.198151571,0.065669006,0.03265492,0.014835873,0.011682959,0.010056216,0.004642347,0.003841252,0.013284003,0.002286053,0.002469258,0.005356286,0.004592612,0.005632164,0.00341125,0.002437131,0.002506882,0.002433221,0.002329932,0.002233997,0.002146601,0.002067182,0.001995039,0.001929303,0.001869219,0.00181419,0.014433787,0.016578888,0.020955551,0.039531235,0.04251106,0.331072021,0.373487183,0.117767598,0.052645284,0.013271685,0.046273697,0.017043172,0.003143639,0.002858296,0.017030763,0.011031675,0.007181236,0.006757034,0.008637134,0.003594962,0.005537453,0.004075744,0.00336911,0.003062334,0.002856513,0.002696798,0.002565051,0.002451408,0.002351732,0.002263146,0.002183692,0.002111995,0.006114126,0.010799811,0.021730939,0.056423335,0.067917409,0.600244385,0.654079875,0.216791728,0.10733965,0.04692601,0.054041555,0.038223297,0.016189927,0.01659133,0.027137304,0.02252846,0.006703043,0.016114206,0.014830603,0.007677849,0.012623332,0.008238346,0.007994057,0.007781252,0.007454482,0.007147301,0.006867498,0.006613785,0.006383502,0.006173782,0.005982138,0.005806606,0.019779904,0.0365295,0.065531317,-0.016749596,-0.029001816,0.045751412,0.1875,0.198151571,0.1875,0.373487183,0.1875,0.654079875,0.04575884,0.084865254,0.150756225,0.122499409,0.123416565,0.122497427,0.189873418
0.0060115,0.006240634,0.009339703,0.020365079,0.018324467,0.176834981,0.201075806,0.068420095,0.029757985,0.015791746,0.007855576,0.010061034,0.004530012,0.001826909,0.010973567,0.004165352,0.004940061,0.002483838,0.006154537,0.00288296,0.003606074,0.002950135,0.002308052,0.002096985,0.001973814,0.001876571,0.001794162,0.001722188,0.00165832,0.001600976,0.001549107,0.001501945,0.018985451,0.019188713,0.024283073,0.043069834,0.04398819,0.326488464,0.37971875,0.121934967,0.049295268,0.026402657,0.038906504,0.019912716,0.008737285,0.008656724,0.011788534,0.00225483,0.009042402,0.002377452,0.006772512,0.005811455,0.001123345,0.001631181,0.001076174,9.58E-04,8.98E-04,8.42E-04,7.88E-04,7.39E-04,6.95E-04,6.54E-04,6.18E-04,5.85E-04,0.011127724,0.015019908,0.025891434,0.063530187,0.054974233,0.586778809,0.661088867,0.229084656,0.099431427,0.057829692,0.041696136,0.038693237,0.017018056,0.013299011,0.033729917,0.021961065,0.018933271,0.008209367,0.008652424,0.014116445,0.0037242,0.00781232,0.007629723,0.007124731,0.006801233,0.006522621,0.006274409,0.006050011,0.005846102,0.005659844,0.005489131,0.005332296,0.019628798,0.03624356,0.065293518,-0.016614763,-0.029049958,0.045664721,0.1875,0.201075806,0.1875,0.37971875,0.1875,0.661088867,0.045594751,0.085489827,0.150531505,0.12308149,0.123420355,0.12227039,0.189873418
0.008959529,0.01007226,0.012514304,0.022515452,0.022823133,0.175901143,0.202000448,0.064177333,0.029795947,0.014928495,0.00457207,0.00857982,0.004676661,0.00122911,0.004592718,0.006426238,0.004533906,0.00157443,0.005139846,0.00511403,0.00298931,0.001434633,0.001028794,9.62E-04,9.05E-04,8.55E-04,8.12E-04,7.75E-04,7.42E-04,7.12E-04,6.85E-04,6.61E-04,0.015836367,0.017856714,0.022657099,0.042131215,0.039701032,0.326994548,0.376111003,0.119636241,0.055735519,0.038355367,0.034062492,0.030830177,0.01111875,0.011009935,0.009078172,0.01785365,0.004721263,0.004798343,0.006410296,0.008319983,0.002277023,0.003692171,0.002961781,0.002599869,0.00241552,0.002276501,0.002161088,0.002062217,0.001975593,0.001898803,0.001830052,0.001768132,0.02760581,0.028749313,0.037485807,0.070197845,0.07559759,0.587629354,0.665717896,0.213919312,0.10102418,0.056628947,0.031853043,0.03562985,0.016428454,0.008277863,0.027953189,0.00454759,0.015920137,0.007973667,0.008902609,0.006385588,0.0083564,0.004555439,0.00461826,0.004500735,0.004304764,0.004118995,0.003949314,0.003795295,0.003655784,0.003528948,0.003413316,0.003307697,0.019198979,0.037719143,0.064254316,-0.018520164,-0.026535173,0.045055337,0.1875,0.202000448,0.1875,0.376111003,0.1875,0.665717896,0.045668476,0.084578896,0.151300559,0.123977581,0.123271559,0.123228416,0.189873418
0.01003712,0.010090904,0.012736123,0.022463984,0.024851809,0.176525411,0.201649516,0.062484721,0.029628578,0.014298149,0.005116142,0.010857671,0.002263763,0.004135123,0.007331959,0.005985118,0.007960917,5.49E-04,0.003659675,0.006892157,0.002017223,6.21E-04,6.62E-04,6.21E-04,5.87E-04,5.55E-04,5.25E-04,4.98E-04,4.73E-04,4.50E-04,4.30E-04,4.12E-04,0.009597736,0.009996833,0.01546463,0.034487668,0.039573563,0.335865946,0.370922607,0.121870514,0.060650675,0.046950531,0.028542709,0.038527819,0.012628003,0.015786162,0.003710862,0.010222268,0.014188296,0.003060445,0.010900691,0.004354423,0.009126647,0.004536246,0.003861795,0.003735455,0.003579303,0.003435165,0.003304443,0.003185588,0.003077314,0.002978389,0.002887742,0.002804507,0.032429118,0.035187182,0.043237116,0.075958313,0.082569026,0.582828491,0.667980306,0.205215169,0.098964915,0.053413874,0.024603706,0.042216738,0.007130559,0.009440216,0.031631622,0.019166096,0.019808417,0.003415039,0.007250767,0.005266659,0.00411347,0.00327551,0.002362649,0.001993162,0.001778153,0.00161144,0.00147112,0.001350926,0.001246298,0.001154307,0.001072759,0.001000086,0.019303923,0.038342035,0.063707782,-0.019038112,-0.025365748,0.044403859,0.1875,0.201649516,0.1875,0.370922607,0.1875,0.667980306,0.045641251,0.084884233,0.151130826,0.124016665,0.121261143,0.123764862,0.189873418
0.006972691,0.008137237,0.010851073,0.021734683,0.019342607,0.175841288,0.201184001,0.066514592,0.028791781,0.01498207,0.009211611,0.007789082,0.0056123,0.005864525,0.009817009,0.011402526,0.0038417,0.003390624,0.007219154,0.003678418,0.004879853,0.002613797,0.00204372,0.001898621,0.00178716,0.001695868,0.001618084,0.001550074,0.001489787,0.001435849,0.001387222,0.001343175,0.001912858,0.004736622,0.011977126,0.0326661,0.034754682,0.335791626,0.371704427,0.127859843,0.061304148,0.04967573,0.025284459,0.035417023,0.018063202,0.015739625,0.005563424,0.018110854,0.008765112,0.005715469,0.006754728,0.010276662,0.006713652,0.005042085,0.004704218,0.004394532,0.00418107,0.004001845,0.003843805,0.003702406,0.003574778,0.00345877,0.003352814,0.003255751,0.029408704,0.030615537,0.040172429,0.075922623,0.067848358,0.577776326,0.668125854,0.217575684,0.093932037,0.05527801,0.029627619,0.031122391,0.018473798,0.015402983,0.029348122,0.037047379,0.009560048,0.006884488,0.006096196,0.010272674,0.005300994,0.00382157,0.004097712,0.004067112,0.003923201,0.003764308,0.003614234,0.003475284,0.003347735,0.003231156,0.003124482,0.003026885,0.020007892,0.038548535,0.064650455,-0.018540643,-0.02610192,0.044642563,0.1875,0.201184001,0.1875,0.371704427,0.1875,0.668125854,0.04530525,0.0850921,0.150387505,0.124144706,0.120496032,0.123863396,0.189873418
0.002631701,0.003334064,0.006727026,0.017449485,0.020489122,0.181131266,0.198619873,0.066340469,0.031084376,0.01379516,0.011410981,0.007147736,0.005916818,0.009273561,0.007526194,0.008336973,0.005745751,0.004126099,0.005624666,0.003667118,0.004276112,0.002943373,0.002469284,0.002307606,0.002189811,0.002092355,0.002007272,0.001931777,0.001863974,0.001802588,0.001746665,0.001695547,0.010779672,0.012929084,0.018045792,0.038111949,0.036254443,0.33152592,0.372937744,0.1218013,0.060693868,0.047143127,0.030433909,0.036486598,0.013730804,0.013487974,0.011701918,0.021109975,0.007346412,0.007365974,0.001046104,0.009919173,0.002729734,0.003548395,0.003632142,0.003477487,0.003343428,0.003213634,0.003094,0.002983999,0.00288322,0.00279076,0.002705816,0.002627703,0.014326667,0.017768452,0.026496958,0.059971598,0.071193909,0.595960002,0.657780192,0.217771301,0.102668203,0.049716583,0.039263008,0.03215523,0.016963988,0.02644191,0.015712232,0.019876478,0.022201424,0.012446695,0.009240271,0.011526118,0.005968618,0.007442754,0.007125005,0.006732898,0.006427415,0.006164007,0.00592687,0.005712923,0.00551863,0.005341363,0.005179002,0.005029969,0.019897554,0.038489315,0.065081773,-0.018591761,-0.026592458,0.045184219,0.1875,0.198619873,0.1875,0.372937744,0.1875,0.657780192,0.045593893,0.0846183,0.150827122,0.123112512,0.121666963,0.122941697,0.189873418
0.003486742,0.003924302,0.00710744,0.017685524,0.020763243,0.181095479,0.198410604,0.066141596,0.031278656,0.011225196,0.01340979,0.007730734,0.006357442,0.009819817,0.007973347,0.012792807,0.006617977,0.002351076,0.001667683,0.006074301,0.001031203,0.001811399,0.001986191,0.00194585,0.001891074,0.001830024,0.001770718,0.001714517,0.001661964,0.001613015,0.001567507,0.001525257,0.017955596,0.018170166,0.02296477,0.041169561,0.046268733,0.330834493,0.376158569,0.117733083,0.053973343,0.041809911,0.03794842,0.03280455,0.009538116,0.011247608,0.0114496,0.002837666,0.012137541,0.004056427,0.004170938,0.002995617,0.002411753,0.002505428,0.001723518,0.00158846,0.001498852,0.001422931,0.001354956,0.001294154,0.001239566,0.001190312,0.001145696,0.00110523,0.002323394,0.008837423,0.020921955,0.057339849,0.063277145,0.596054932,0.653102051,0.219517334,0.105302745,0.04178861,0.051837051,0.033843859,0.01976506,0.028188093,0.016151372,0.029359606,0.021317277,0.011703183,0.014478315,0.005998171,0.010786032,0.008969418,0.008007369,0.007575942,0.007240421,0.006939405,0.006671144,0.0064294,0.00621036,0.006010828,0.005828255,0.005660812,0.019820679,0.037431824,0.06533188,-0.017611144,-0.027900057,0.045511201,0.1875,0.198410604,0.1875,0.376158569,0.1875,0.653102051,0.045624081,0.085224104,0.150179418,0.122625563,0.122301094,0.122540283,0.189873418
0.007801347,0.008994488,0.011643469,0.022399935,0.01975492,0.175291626,0.201941874,0.0663072,0.028857803,0.006687027,0.013910597,0.003067578,0.005592735,0.007313222,0.010394058,0.016439042,0.002904983,0.001541557,0.002416108,0.005358175,0.001422731,0.001284868,0.001421895,0.001363798,0.001307026,0.001254845,0.001206588,0.001162377,0.001121932,0.001084871,0.001050867,0.001019646,0.017786194,0.020002965,0.024600204,0.043929754,0.042255882,0.325601725,0.379677043,0.121318583,0.050852671,0.02931219,0.044573435,0.021044832,0.007695825,0.003429699,0.016427823,0.011314337,0.006425189,0.003580075,0.00784707,0.004010453,0.004806449,0.001865158,0.001352589,0.001283532,0.001181907,0.001094868,0.001020796,9.56E-04,9.00E-04,8.50E-04,8.05E-04,7.65E-04,0.02146523,0.022942238,0.032861814,0.068590408,0.061566284,0.582760783,0.662292725,0.221946493,0.09647581,0.028464244,0.056976639,0.015753799,0.01958341,0.02400458,0.013730165,0.037413325,0.00769221,0.008341129,0.017079763,0.004753367,0.010842963,0.007858918,0.006995918,0.006479998,0.006123826,0.005832469,0.005581097,0.005360069,0.005162987,0.004985448,0.004824465,0.004677903,0.019578398,0.036922198,0.064453096,-0.0173438,-0.027530898,0.044874698,0.1875,0.201941874,0.1875,0.379677043,0.1875,0.662292725,0.045536655,0.085238538,0.15018647,0.123600123,0.123279932,0.123301428,0.189873418
0.003266029,0.002838696,0.004589154,0.009887609,0.007830016,0.095096008,0.109780935,0.039371796,0.016431452,0.007871193,0.003569672,0.004358085,0.002897614,0.001289944,0.008736533,0.005874997,0.00471273,0.002879347,0.005150383,0.006037659,0.004141127,0.001520793,0.001139188,0.001090032,0.001040101,9.97E-04,9.57E-04,9.21E-04,8.89E-04,8.59E-04,8.32E-04,8.08E-04,0.017101624,0.019229237,0.023424759,0.040493609,0.038148122,0.327487528,0.386433675,0.130699382,0.055778534,0.041931503,0.032358574,0.03304981,0.00875432,0.009348154,0.013115954,0.007672837,0.008271243,0.00289744,0.006785013,0.003671076,0.004060269,0.001590635,8.89E-04,8.49E-04,7.90E-04,7.25E-04,6.65E-04,6.11E-04,5.62E-04,5.19E-04,4.79E-04,4.44E-04,0.016324003,0.018056702,0.028003059,0.061650742,0.048290792,0.601285767,0.692369792,0.248680562,0.108756266,0.064747589,0.015637932,0.041565915,0.02395089,0.010819538,0.041193924,0.028884013,0.019166136,0.014652922,0.006740084,0.012903091,0.011399428,0.006475754,0.006606894,0.006528042,0.006300788,0.006077628,0.005863411,0.005663052,0.005477731,0.005306627,0.005148716,0.005003,0.011099506,0.037567114,0.067752348,-0.026467607,-0.030185234,0.056652842,0.1875,0.109780935,0.1875,0.386433675,0.1875,0.692369792,0.024684517,0.086616515,0.156690016,0.122390353,0.122052549,0.121609919,0.189873418
0.004024462,0.005117343,0.006132495,0.01090888,0.01096889,0.095299662,0.109785756,0.036062983,0.016648081,0.005009654,0.005648599,0.004738253,0.00109698,3.97E-04,0.005053592,0.006434359,0.004043897,8.58E-04,0.003938761,0.008279802,0.002789895,2.64E-04,5.37E-04,5.53E-04,5.42E-04,5.28E-04,5.11E-04,4.95E-04,4.79E-04,4.64E-04,4.50E-04,4.37E-04,0.015400711,0.015457757,0.020243894,0.03779852,0.034922618,0.32866274,0.378566121,0.12633375,0.061575124,0.043697235,0.031022883,0.036517181,0.011288723,0.011356363,0.01485328,0.024489583,0.008363312,0.002454636,4.08E-04,0.009459433,0.002142037,0.002213376,0.002387646,0.002240801,0.002133608,0.00204092,0.001958041,0.001883685,0.001816414,0.00175527,0.001699441,0.001648338,0.027512044,0.030036603,0.037797061,0.068273539,0.071281871,0.607116414,0.696134115,0.228176921,0.108147186,0.051169749,0.030372971,0.043947835,0.007345838,0.004367122,0.036842051,0.01690782,0.018493557,0.006363342,0.005505413,0.020136017,8.73E-04,0.004295492,0.004907956,0.004580058,0.004338375,0.004138512,0.003960206,0.003799904,0.003655569,0.003524899,0.003406184,0.00329801,0.010778088,0.038218515,0.066762264,-0.027440427,-0.028543749,0.055984176,0.1875,0.109785756,0.1875,0.378566121,0.1875,0.696134115,0.024722118,0.085355497,0.157578553,0.123574844,0.121423664,0.123220641,0.189873418
0.005757425,0.005267811,0.006894094,0.012278577,0.010589689,0.093776723,0.111904704,0.03779394,0.014555105,0.003121418,0.007267101,0.002234314,0.002450504,0.001313622,0.001766534,0.005060336,0.002871917,0.001204408,0.007086832,0.007427165,0.003882713,0.001146823,4.43E-04,3.57E-04,3.10E-04,2.76E-04,2.48E-04,2.25E-04,2.06E-04,1.89E-04,1.74E-04,1.60E-04,0.007245513,0.009788464,0.014928705,0.033211937,0.026767204,0.327725769,0.377735799,0.137207072,0.061101247,0.041573163,0.032700422,0.031423869,0.016731487,0.010996433,0.017765464,0.028349574,0.007035997,0.004068164,0.011488148,0.00768765,0.008390342,0.004774736,0.004147669,0.003866211,0.0036648,0.003502732,0.003361752,0.003236172,0.003123139,0.003020662,0.002927219,0.002841768,0.033525747,0.034899951,0.043835917,0.078362808,0.068298116,0.597560425,0.711426839,0.240241801,0.09298465,0.03811424,0.043320679,0.022194061,0.014487996,0.007139565,0.017227976,0.014470041,0.003301062,0.007751759,0.019164982,0.013459932,0.007704219,0.003161707,0.002049063,0.001875174,0.001720047,0.001571105,0.001438213,0.001321324,0.001217961,0.001126193,0.001044299,9.71E-04,0.010707223,0.038997095,0.065448376,-0.028289872,-0.026451281,0.054741153,0.1875,0.111904704,0.1875,0.377735799,0.1875,0.711426839,0.024914083,0.085128486,0.159270067,0.12427282,0.12040967,0.124089847,0.189873418
0.003964333,0.005120729,0.006130721,0.011130529,0.010360938,0.09471932,0.110844777,0.038034472,0.01494347,0.003648946,0.006468971,0.002727819,8.68E-04,0.003230281,0.004263551,0.005002562,0.005215092,0.00175153,0.005347766,0.00714562,0.003546913,0.001098676,7.45E-04,6.74E-04,6.32E-04,6.00E-04,5.72E-04,5.48E-04,5.27E-04,5.07E-04,4.90E-04,4.74E-04,0.001307344,0.005093298,0.011598345,0.031426521,0.028031497,0.333656169,0.376509399,0.134814402,0.060249273,0.038102987,0.0399002,0.034168902,0.010830868,0.011938049,0.020843276,0.014895428,0.015861739,0.006005237,0.012196406,0.008982838,0.010447926,0.004982472,0.004171357,0.004037018,0.003881014,0.003734385,0.003598729,0.003474113,0.003359807,0.003254816,0.003158186,0.003069198,0.028446035,0.031301692,0.039169083,0.071159368,0.067228322,0.601874105,0.704048421,0.239952677,0.09476532,0.024352038,0.049885747,0.009888903,0.006799735,0.019686373,0.009845231,0.014903481,0.016694074,0.007093496,0.014126633,0.011284646,0.004176565,0.004394917,0.004151441,0.003792892,0.00357975,0.003406757,0.003257961,0.003125304,0.003005954,0.002898162,0.002800293,0.002711177,0.010869616,0.039039403,0.064937194,-0.028169786,-0.025897791,0.054067578,0.1875,0.110844777,0.1875,0.376509399,0.1875,0.704048421,0.024803506,0.085507794,0.158744459,0.123887558,0.120502555,0.123597428,0.189873418
0.003029481,0.002640421,0.00425347,0.009353066,0.008748344,0.096069845,0.108509257,0.037785136,0.017537389,0.005548122,0.006789019,0.002131368,0.003455387,0.00371595,0.004911018,0.010400272,0.003526955,0.001020897,0.002533838,0.006964811,0.002178881,1.84E-04,8.72E-04,9.01E-04,8.82E-04,8.58E-04,8.32E-04,8.06E-04,7.82E-04,7.60E-04,7.38E-04,7.19E-04,0.010437714,0.010617572,0.015328738,0.032578102,0.036343569,0.336654622,0.378123861,0.12894517,0.057913198,0.029751737,0.046241633,0.030383102,0.00952337,0.008424886,0.015533901,0.004424997,0.008759195,0.007430379,0.005597233,0.014666593,0.004060707,0.003930851,0.00394254,0.00366186,0.003481638,0.003323545,0.003184871,0.003061685,0.002951153,0.002851178,0.002760258,0.002677301,0.017718989,0.019430253,0.028183924,0.06017631,0.056432048,0.607050171,0.687286947,0.237419515,0.107322845,0.020769165,0.062021139,0.00885871,0.018467862,0.023937154,0.013133767,0.036454768,0.003641194,0.008243687,0.009108843,0.010324237,0.006303109,0.005551888,0.006366011,0.006272657,0.006035782,0.005813354,0.005600208,0.005403383,0.005222581,0.005056502,0.004903739,0.004763172,0.010847118,0.038116586,0.065318388,-0.027269468,-0.027201803,0.054471271,0.1875,0.108509257,0.1875,0.378123861,0.1875,0.687286947,0.02467458,0.086136191,0.156889128,0.121750651,0.121496324,0.122193616,0.189873418
5.50E-04,0.001301832,0.003195339,0.008691311,0.006328206,0.095139313,0.109840881,0.041133212,0.017524131,0.005301027,0.006978589,0.003618678,0.003406502,0.004278738,0.006556747,0.010251465,0.002739181,0.001413019,0.003693019,0.005705142,0.003530329,0.001605853,0.001153121,0.001089071,0.001050071,0.001010446,9.75E-04,9.42E-04,9.12E-04,8.84E-04,8.58E-04,8.35E-04,0.014923215,0.017191177,0.021346354,0.038853266,0.030617714,0.323349894,0.388323161,0.137591827,0.051673426,0.017664515,0.047102448,0.018326669,0.007743587,0.002946781,0.017287791,0.012477294,0.006067783,0.004917748,0.001912552,0.010431514,0.004594845,0.001431699,0.002097949,0.002117257,0.002044818,0.001960763,0.001882099,0.001809117,0.00174222,0.001681002,0.001625008,0.001573763,0.001562161,0.008425058,0.020370728,0.054505224,0.038664073,0.598345866,0.692407959,0.259693522,0.105217662,0.019086736,0.067225332,0.010150578,0.017293519,0.028545853,0.016786116,0.026683779,0.020204076,0.011247208,0.012009743,0.005529106,0.008511826,0.009219477,0.007997864,0.00745296,0.007121194,0.006820803,0.006557329,0.006320278,0.006105413,0.005909569,0.005730331,0.005565895,0.011023519,0.036934775,0.065659988,-0.025911255,-0.028725213,0.054636468,0.1875,0.109840881,0.1875,0.388323161,0.1875,0.692407959,0.024813846,0.086624123,0.157259392,0.120676796,0.122679898,0.120827858,0.189873418
0.002040886,0.0032063,0.004277033,0.008958891,0.007297511,0.094538361,0.111222565,0.04224601,0.015768902,0.006112777,0.005779812,0.002815772,0.002142994,0.00402869,0.007015398,0.005619545,0.002813421,0.002748451,0.005983872,0.005450742,0.004463303,0.001739216,0.001148887,0.001059092,9.96E-04,9.46E-04,9.05E-04,8.68E-04,8.36E-04,8.07E-04,7.81E-04,7.57E-04,0.01827154,0.018345832,0.023119558,0.039539897,0.027722984,0.319426676,0.392434896,0.141582835,0.049325846,0.006828591,0.046441422,0.016086366,0.001752954,0.002884709,0.016953982,0.010025377,0.007087429,0.005788411,0.005791498,0.004905876,0.004692165,0.002691983,0.001427017,0.001131332,9.84E-04,8.77E-04,7.90E-04,7.17E-04,6.54E-04,6.00E-04,5.51E-04,5.08E-04,0.01343998,0.016631766,0.025114853,0.055020452,0.041552017,0.594688436,0.700130859,0.268644246,0.097943848,0.026490585,0.065898036,0.007391222,0.012160951,0.026959936,0.014396525,0.019534679,0.021537811,0.012092971,0.015151905,0.005867334,0.012033053,0.007348356,0.006534149,0.006278674,0.006023987,0.005787841,0.005572166,0.005376027,0.005197122,0.005033172,0.004882528,0.004743944,0.011064696,0.036004321,0.065832361,-0.024939625,-0.02982804,0.054767665,0.1875,0.111222565,0.1875,0.392434896,0.1875,0.700130859,0.024924248,0.087192011,0.15816763,0.12170049,0.122969692,0.120853145,0.189873418
0.004542433,0.004046693,0.005459655,0.010098452,0.007955493,0.092880168,0.110881999,0.039824982,0.016567528,0.006487019,0.004771316,0.002978908,0.002160383,0.001959743,0.006134872,0.003587789,0.001987864,9.48E-04,0.005102306,0.007120882,0.003098142,0.001102456,7.95E-04,7.34E-04,6.95E-04,6.61E-04,6.31E-04,6.05E-04,5.81E-04,5.59E-04,5.40E-04,5.22E-04,0.013843427,0.01592216,0.019553905,0.034993647,0.029781095,0.327956319,0.390290202,0.14014385,0.054564855,0.009615746,0.044111684,0.019722107,0.005278896,0.006562453,0.011035798,0.005308901,0.007247922,0.001511857,0.004004018,0.010250905,0.002444912,0.00117086,0.001888521,0.001874294,0.001813446,0.001745962,0.00167966,0.001617743,0.001560337,0.001507469,0.001458806,0.001414078,0.025021876,0.02631336,0.033801142,0.062581741,0.048523809,0.587954875,0.701482992,0.254287984,0.104384613,0.032760544,0.063162247,0.022264765,0.01242754,0.013694468,0.03116951,0.039786629,0.006335991,0.004576152,0.01028391,0.017597664,0.006325427,0.004376526,0.004469625,0.004293149,0.004116565,0.003942579,0.003782835,0.00363685,0.003504198,0.003383355,0.003273025,0.003172171,0.010687012,0.036231416,0.06639831,-0.025544403,-0.030166894,0.055711298,0.1875,0.110881999,0.1875,0.390290202,0.1875,0.701482992,0.024728643,0.087696365,0.157072565,0.123103552,0.122049115,0.122284363,0.189873418
